;Date;Q-P1;Q-P2;Q-P3;Q-P4
2686;01.11.2017;5854;380;2730;529
2687;02.11.2017;5943;986;5396;495
2688;03.11.2017;6084;3801;1769;1993
2689;04.11.2017;2978;3605;275;1243
2690;05.11.2017;3636;1734;5053;299
2691;06.11.2017;2763;3815;5770;1454
2692;07.11.2017;6494;1893;5681;746
2693;08.11.2017;7104;667;1548;966
2694;09.11.2017;2923;3633;5534;926
2695;10.11.2017;7204;3486;4165;492
2696;11.11.2017;2001;3049;5954;348
2697;12.11.2017;1565;2121;4979;637
2698;13.11.2017;3149;558;1363;1359
2699;14.11.2017;7486;1675;356;521
2700;15.11.2017;3963;1587;2466;1144
2701;16.11.2017;7084;3452;1995;1900
2702;17.11.2017;7085;1870;2713;1409
2703;18.11.2017;2636;1114;3433;1381
2704;19.11.2017;4597;3756;1687;1634
2705;20.11.2017;2940;2913;3043;279
2706;21.11.2017;5981;917;2977;1919
2707;22.11.2017;4785;1570;4979;1495
2708;23.11.2017;2268;3664;1766;323
2709;24.11.2017;2686;3158;712;1413
2710;25.11.2017;7462;1312;3077;1103
2711;26.11.2017;5614;3101;3037;448
2712;27.11.2017;6309;3821;950;1202
2713;28.11.2017;3088;634;3991;1107
2714;29.11.2017;4405;1857;3137;961
2715;30.11.2017;896;929;3919;1267
2716;31-11-2017;6094;3798;5849;881
2717;01.12.2017;1564;1347;4545;1612
2718;02.12.2017;928;2949;4090;974
2719;03.12.2017;2842;3761;707;408
2720;04.12.2017;1619;2334;5833;586
2721;05.12.2017;2964;3169;3780;749
2722;06.12.2017;4099;1564;3727;759
2723;07.12.2017;1989;930;4487;941
2724;08.12.2017;3192;2757;477;337
2725;09.12.2017;6137;642;3189;1737
2726;10.12.2017;3728;2982;3983;355
2727;11.12.2017;7090;2937;1883;1729
2728;12.12.2017;6887;1826;3903;1775
2729;13.12.2017;7294;2804;565;774
2730;14.12.2017;6460;3989;2289;1531
2731;15.12.2017;7629;3385;2874;1632
2732;16.12.2017;1061;395;3952;794
2733;17.12.2017;7840;2055;2375;550
2734;18.12.2017;5050;1125;5556;286
2735;19.12.2017;4872;2516;1229;1702
2736;20.12.2017;3025;550;5301;1578
2737;21.12.2017;2042;755;1738;1518
2738;22.12.2017;464;3141;2617;965
2739;23.12.2017;3188;3932;4640;1229
2740;24.12.2017;7364;3280;3024;564
2741;25.12.2017;6620;3314;1712;1594
2742;26.12.2017;6816;2632;5275;1781
2743;27.12.2017;1101;2237;1007;1841
2744;28.12.2017;1675;1071;5293;1504
2745;29.12.2017;2353;1085;2261;1537
2746;30.12.2017;5540;3197;4520;348
2747;01.01.2018;714;2904;5026;276
2748;02.01.2018;287;1588;5687;961
2749;03.01.2018;838;3493;3289;594
2750;04.01.2018;4721;1240;990;437
2751;05.01.2018;3807;472;2151;708
2752;06.01.2018;7149;1506;3049;1804
2753;07.01.2018;336;1545;974;1866
2754;08.01.2018;1989;2626;3860;1346
2755;09.01.2018;1341;895;5375;941
2756;10.01.2018;1422;3448;4663;1049
2757;11.01.2018;5587;3007;3928;1019
2758;12.01.2018;4508;2197;4092;1192
2759;13.01.2018;287;3064;5665;1510
2760;14.01.2018;6891;3432;3499;1017
2761;15.01.2018;3085;3880;3453;1610
2762;16.01.2018;1300;3840;3629;745
2763;17.01.2018;811;2910;254;252
2764;18.01.2018;5439;2673;2458;839
2765;19.01.2018;6812;985;4253;415
2766;20.01.2018;2453;3176;1499;987
2767;21.01.2018;2402;1062;5349;1180
2768;22.01.2018;6738;2780;2131;963
2769;23.01.2018;3824;1173;936;531
2770;24.01.2018;7003;2999;3104;958
2771;25.01.2018;3976;314;1331;1434
2772;26.01.2018;4334;2748;1851;868
2773;27.01.2018;5990;1617;3701;1652
2774;28.01.2018;2724;3366;3548;812
2775;29.01.2018;6826;493;4186;1258
2776;30.01.2018;4596;2890;4130;1249
2777;31.01.2018;5650;3842;5358;988
2778;01.02.2018;6714;1686;977;1855
2779;02.02.2018;4006;816;2608;349
2780;03.02.2018;7721;402;5821;1858
2781;04.02.2018;564;585;2820;891
2782;05.02.2018;1599;1572;3777;1069
2783;06.02.2018;321;2193;4274;1490
2784;07.02.2018;5209;2093;4768;756
2785;08.02.2018;5760;462;3593;708
2786;09.02.2018;256;3499;5198;705
2787;10.02.2018;6590;2759;3797;288
2788;11.02.2018;3189;2923;3823;1759
2789;12.02.2018;6659;1078;921;1684
2790;13.02.2018;4540;2881;2329;1277
2791;14.02.2018;7685;3944;5129;303
2792;15.02.2018;4608;3930;4007;271
2793;16.02.2018;1631;3160;1047;1750
2794;17.02.2018;1342;1549;2499;387
2795;18.02.2018;7965;3616;2826;1409
2796;19.02.2018;3042;1708;4458;1344
2797;20.02.2018;7053;489;1880;1291
2798;21.02.2018;6289;3746;3535;1419
2799;22.02.2018;6896;3967;737;396
2800;23.02.2018;992;3640;5747;1606
2801;24.02.2018;5921;298;4237;1254
2802;25.02.2018;492;2711;5364;521
2803;26.02.2018;7059;1176;3256;1484
2804;27.02.2018;5146;2482;3671;685
2805;28.02.2018;6811;401;3627;788
2806;01.03.2018;6952;3254;2168;1058
2807;02.03.2018;5885;2118;1201;1942
2808;03.03.2018;4388;3166;4425;993
2809;04.03.2018;7232;3392;884;1491
2810;05.03.2018;1934;428;2407;819
2811;06.03.2018;3507;266;3544;274
2812;07.03.2018;979;1870;377;1038
2813;08.03.2018;4883;1957;5124;848
2814;09.03.2018;1006;1895;4281;506
2815;10.03.2018;4610;1011;2324;273
2816;11.03.2018;3808;413;2284;1302
2817;12.03.2018;1431;3690;568;275
2818;13.03.2018;7905;2246;5099;1407
2819;14.03.2018;2946;3525;1982;1971
2820;15.03.2018;6745;1303;2707;1557
2821;16.03.2018;7320;3889;1062;617
2822;17.03.2018;7191;3411;4907;1369
2823;18.03.2018;4137;3211;3863;1956
2824;19.03.2018;4791;2178;4140;503
2825;20.03.2018;6450;3102;4715;535
2826;21.03.2018;3537;1625;5210;715
2827;22.03.2018;3917;1189;2493;1747
2828;23.03.2018;6957;1411;2923;462
2829;24.03.2018;1616;2389;6000;1907
2830;25.03.2018;3156;720;721;690
2831;26.03.2018;1035;1231;5287;1940
2832;27.03.2018;3438;1109;1674;1423
2833;28.03.2018;6576;442;1988;1159
2834;29.03.2018;7136;3360;2055;1821
2835;30.03.2018;4459;1354;5739;378
2836;31.03.2018;7446;2936;5476;1010
2837;01.04.2018;4687;907;4835;1500
2838;02.04.2018;4335;3288;754;1568
2839;03.04.2018;3860;2801;499;1934
2840;04.04.2018;5878;3206;3795;936
2841;05.04.2018;1723;3789;5966;299
2842;06.04.2018;1561;2351;775;1855
2843;07.04.2018;3314;2516;2357;1152
2844;08.04.2018;6024;2731;4986;1123
2845;09.04.2018;5226;1924;4266;1222
2846;10.04.2018;3595;718;1040;421
2847;11.04.2018;6050;1471;1113;1941
2848;12.04.2018;1348;349;5857;1705
2849;13.04.2018;604;463;896;1456
2850;14.04.2018;6573;1578;1909;1937
2851;15.04.2018;2269;1148;1848;1118
2852;16.04.2018;5568;1216;4503;544
2853;17.04.2018;7435;3348;5655;570
2854;18.04.2018;4179;3487;3216;1937
2855;19.04.2018;5976;2656;2600;1910
2856;20.04.2018;6482;3518;4904;991
2857;21.04.2018;5455;470;3844;654
2858;22.04.2018;2881;2904;955;427
2859;23.04.2018;2460;1657;5496;1665
2860;24.04.2018;2899;591;3995;836
2861;25.04.2018;733;3576;837;1467
2862;26.04.2018;2786;3564;1104;1622
2863;27.04.2018;2071;3237;462;785
2864;28.04.2018;6061;3965;1259;1788
2865;29.04.2018;5665;2708;2015;1385
2866;30.04.2018;7089;2339;4209;1296
2867;01.05.2018;1526;1243;4093;1334
2868;02.05.2018;4661;1471;5539;1205
2869;03.05.2018;6551;1940;5788;602
2870;04.05.2018;7362;2781;4759;1067
2871;05.05.2018;7507;727;3169;1747
2872;06.05.2018;1107;1296;1553;1188
2873;07.05.2018;7170;2336;3558;532
2874;08.05.2018;7017;2608;285;421
2875;09.05.2018;2034;606;345;251
2876;10.05.2018;2640;445;849;831
2877;11.05.2018;7990;3664;3091;526
2878;12.05.2018;6691;3329;5245;1075
2879;13.05.2018;7426;959;2329;1412
2880;14.05.2018;6590;2825;5138;979
2881;15.05.2018;542;2551;5605;652
2882;16.05.2018;4705;1566;5453;1162
2883;17.05.2018;3842;598;2696;1322
2884;18.05.2018;7941;3845;5784;1037
2885;19.05.2018;7843;1946;2819;307
2886;20.05.2018;3360;654;4640;739
2887;21.05.2018;4416;1093;5762;1798
2888;22.05.2018;3535;1781;4711;1403
2889;23.05.2018;6589;1990;4953;371
2890;24.05.2018;6254;2937;973;1953
2891;25.05.2018;3926;3014;941;725
2892;26.05.2018;4332;268;5822;1064
2893;27.05.2018;6243;3328;347;544
2894;28.05.2018;907;1988;2156;1544
2895;29.05.2018;1821;3621;1380;857
2896;30.05.2018;4304;512;1991;1846
2897;31.05.2018;7728;3410;2764;936
2898;01.06.2018;4581;2430;1369;639
2899;02.06.2018;3613;325;738;874
2900;03.06.2018;3032;967;4679;929
2901;04.06.2018;7384;3040;5870;364
2902;05.06.2018;6030;329;5291;1459
2903;06.06.2018;794;2478;3893;1623
2904;07.06.2018;6775;2350;5782;422
2905;08.06.2018;4001;3520;4459;1073
2906;09.06.2018;5410;2647;672;1414
2907;10.06.2018;2557;889;1195;702
2908;11.06.2018;3956;863;1513;1685
2909;12.06.2018;1977;2441;4899;1481
2910;13.06.2018;5830;3644;1349;1136
2911;14.06.2018;6520;2166;2171;422
2912;15.06.2018;6594;636;5675;354
2913;16.06.2018;7106;2640;2710;758
2914;17.06.2018;7673;1585;1626;446
2915;18.06.2018;4651;1570;457;1740
2916;19.06.2018;5348;3046;5813;386
2917;20.06.2018;862;3379;4801;1239
2918;21.06.2018;6643;426;3429;1603
2919;22.06.2018;2778;1185;1068;1341
2920;23.06.2018;805;1354;878;675
2921;24.06.2018;4974;274;648;637
2922;25.06.2018;4595;3551;3275;258
2923;26.06.2018;2803;1485;1012;1659
2924;27.06.2018;3317;2679;3377;1259
2925;28.06.2018;6755;674;1224;268
2926;29.06.2018;3750;2112;3149;390
2927;30.06.2018;1670;3042;2799;252
2928;01.07.2018;3864;3664;4251;719
2929;02.07.2018;2476;1868;1312;1265
2930;03.07.2018;4387;3112;2090;1813
2931;04.07.2018;1333;2497;502;1276
2932;05.07.2018;3238;448;869;1618
2933;06.07.2018;7994;905;3440;820
2934;07.07.2018;7515;580;3652;825
2935;08.07.2018;2709;1143;2307;1765
2936;09.07.2018;4719;3489;4906;1402
2937;10.07.2018;7897;780;3613;1466
2938;11.07.2018;4616;1790;5255;576
2939;12.07.2018;444;641;641;1328
2940;13.07.2018;2324;3413;4863;365
2941;14.07.2018;2517;811;3957;483
2942;15.07.2018;423;3893;1186;554
2943;16.07.2018;3822;2587;3161;381
2944;17.07.2018;3067;516;2554;1860
2945;18.07.2018;3310;1261;5757;321
2946;19.07.2018;2744;847;2493;1649
2947;20.07.2018;3573;2682;5966;1888
2948;21.07.2018;1754;1356;3827;1207
2949;22.07.2018;6222;1471;602;1702
2950;23.07.2018;5450;2569;624;1954
2951;24.07.2018;4004;257;3788;681
2952;25.07.2018;1838;3832;3152;1354
2953;26.07.2018;6114;2409;2565;1247
2954;27.07.2018;4556;3915;2502;1760
2955;28.07.2018;7710;2766;5526;1274
2956;29.07.2018;3250;1667;435;1538
2957;30.07.2018;1839;1417;422;1445
2958;31.07.2018;1377;3283;3420;1587
2959;01.08.2018;6344;1748;2464;502
2960;02.08.2018;2402;2857;4199;556
2961;03.08.2018;5837;3799;2894;374
2962;04.08.2018;4776;788;4444;963
2963;05.08.2018;2010;921;5799;1886
2964;06.08.2018;4853;3340;3940;470
2965;07.08.2018;7896;989;2098;975
2966;08.08.2018;6098;1811;2313;1113
2967;09.08.2018;1459;540;4533;1255
2968;10.08.2018;2883;3987;5230;924
2969;11.08.2018;7708;416;676;588
2970;12.08.2018;4522;3655;1465;492
2971;13.08.2018;3463;738;2375;1718
2972;14.08.2018;2302;2091;2405;1559
2973;15.08.2018;1979;843;3083;1414
2974;16.08.2018;3981;2545;5153;1871
2975;17.08.2018;2560;445;2940;1769
2976;18.08.2018;3733;1386;5910;1185
2977;19.08.2018;6188;3188;3391;439
2978;20.08.2018;3047;3768;5824;1721
2979;21.08.2018;1632;1060;3872;1427
2980;22.08.2018;7938;3021;4468;859
2981;23.08.2018;2377;2468;2397;1560
2982;24.08.2018;940;3025;574;1272
2983;25.08.2018;6321;772;603;485
2984;26.08.2018;4103;2555;2839;684
2985;27.08.2018;3871;1767;359;443
2986;28.08.2018;4407;1856;3943;585
2987;29.08.2018;6683;2879;1350;1127
2988;31.08.2018;4837;2976;1093;1203
2989;01.09.2018;745;2657;1256;1827
2990;02.09.2018;1207;1836;4913;831
2991;03.09.2018;1969;1835;3555;1433
2992;04.09.2018;5953;3505;2363;1915
2993;05.09.2018;4477;3936;4562;1600
2994;06.09.2018;2784;1727;5486;1820
2995;07.09.2018;6731;917;792;844
2996;08.09.2018;2448;3525;1875;472
2997;09.09.2018;2191;2935;4439;1348
2998;10.09.2018;3133;1437;3205;1421
2999;11.09.2018;2374;3755;3070;841
3000;12.09.2018;6927;2956;5746;263
3001;13.09.2018;2461;2862;4458;1824
3002;14.09.2018;5941;2705;5397;893
3003;15.09.2018;4032;2376;5932;797
3004;16.09.2018;2830;2182;2809;517
3005;17.09.2018;6859;1766;5381;962
3006;18.09.2018;1695;2581;5537;1502
3007;19.09.2018;3865;268;1634;511
3008;20.09.2018;7689;1171;5998;324
3009;21.09.2018;3660;2155;3347;940
3010;22.09.2018;292;1293;5786;958
3011;23.09.2018;3044;2045;1447;1498
3012;24.09.2018;3414;1274;3616;1925
3013;25.09.2018;6850;867;4210;606
3014;26.09.2018;2425;1256;5820;780
3015;27.09.2018;6899;3933;4515;1447
3016;28.09.2018;1855;3035;4569;577
3017;29.09.2018;2651;1569;4894;1429
3018;30.09.2018;6651;2724;5515;562
3019;31-9-2018;1727;2645;5715;1295
3020;01.10.2018;5017;1581;1476;1292
3021;02.10.2018;1101;1787;672;615
3022;03.10.2018;4886;1670;4187;1628
3023;04.10.2018;3575;3562;917;276
3024;05.10.2018;2579;1313;2825;938
3025;06.10.2018;1710;2679;4738;1367
3026;07.10.2018;6193;2584;1208;1005
3027;08.10.2018;611;3897;2370;1784
3028;09.10.2018;7177;497;4586;336
3029;10.10.2018;5868;3489;2692;1847
3030;11.10.2018;4780;2813;586;425
3031;12.10.2018;494;1004;623;1608
3032;13.10.2018;527;863;5328;1669
3033;14.10.2018;831;3544;4737;1539
3034;15.10.2018;4025;1460;3050;754
3035;16.10.2018;7711;536;5333;1025
3036;17.10.2018;1288;2965;4365;758
3037;18.10.2018;4637;1640;1430;1362
3038;19.10.2018;4561;931;3532;1110
3039;20.10.2018;4286;1267;1827;1659
3040;21.10.2018;7863;3450;4906;1064
3041;22.10.2018;7384;1433;3271;838
3042;23.10.2018;3089;2988;2621;1450
3043;24.10.2018;1874;3945;2496;1141
3044;25.10.2018;3135;2781;5631;1666
3045;26.10.2018;7904;1276;770;1771
3046;27.10.2018;2980;861;997;943
3047;28.10.2018;7553;1324;3261;1011
3048;29.10.2018;2060;3426;1900;516
3049;30.10.2018;1144;1067;478;677
3050;01.11.2018;1534;3236;556;732
3051;02.11.2018;1293;695;2985;1096
3052;03.11.2018;1802;1195;4155;1413
3053;04.11.2018;7553;387;1828;741
3054;05.11.2018;1506;3800;2609;1534
3055;06.11.2018;7791;1374;5732;754
3056;07.11.2018;2027;1854;5124;1648
3057;08.11.2018;7482;1684;3709;369
3058;09.11.2018;4797;1663;4898;1057
3059;10.11.2018;4456;1527;1943;1274
3060;11.11.2018;5090;312;3142;777
3061;12.11.2018;4628;330;4181;889
3062;13.11.2018;4971;1333;3053;1996
3063;14.11.2018;5822;1935;5498;413
3064;15.11.2018;1990;1965;303;910
3065;16.11.2018;6128;261;1186;691
3066;17.11.2018;6732;1280;3394;1343
3067;18.11.2018;1793;3019;3117;1191
3068;19.11.2018;5898;1691;3306;1430
3069;20.11.2018;6457;3579;2973;1150
3070;21.11.2018;3891;2133;2291;1190
3071;22.11.2018;1548;334;3804;488
3072;23.11.2018;1899;1248;283;986
3073;24.11.2018;5353;1858;2611;537
3074;25.11.2018;3226;1609;4446;1548
3075;26.11.2018;2008;2833;5594;382
3076;27.11.2018;3517;1529;2695;1408
3077;28.11.2018;1302;3736;2165;1446
3078;29.11.2018;2974;2012;1272;1869
3079;30.11.2018;3926;1204;5793;825
3080;31-11-2018;7360;2974;2717;1127
3081;01.12.2018;614;1868;2293;1863
3082;02.12.2018;3984;2829;3021;1491
3083;03.12.2018;4878;3561;2961;1967
3084;04.12.2018;6815;2668;4458;628
3085;05.12.2018;3313;3555;3034;1035
3086;06.12.2018;7316;2680;1026;579
3087;07.12.2018;5463;730;522;295
3088;08.12.2018;5996;656;3667;575
3089;09.12.2018;6753;793;2289;865
3090;10.12.2018;492;734;5228;625
3091;11.12.2018;1430;2726;3925;1996
3092;12.12.2018;3452;2213;3608;701
3093;13.12.2018;6188;1808;475;1026
3094;14.12.2018;1161;2814;959;1011
3095;15.12.2018;7316;663;2453;1915
3096;16.12.2018;5331;757;3479;1908
3097;17.12.2018;2670;338;4092;1451
3098;18.12.2018;2252;2929;4778;290
3099;19.12.2018;3405;978;4791;1964
3100;20.12.2018;2703;1978;3370;1822
3101;21.12.2018;7968;2656;704;1188
3102;22.12.2018;6252;580;3130;1119
3103;23.12.2018;3139;752;823;1247
3104;24.12.2018;4631;885;5663;1323
3105;25.12.2018;7998;3917;2182;433
3106;26.12.2018;5099;3448;2711;1647
3107;27.12.2018;2378;1436;1348;1007
3108;28.12.2018;2531;1169;1524;607
3109;29.12.2018;7702;2514;5793;1452
3110;30.12.2018;3173;2006;3391;1722
3111;01.01.2019;1661;1142;5748;991
3112;02.01.2019;3157;715;4730;1623
3113;03.01.2019;4156;879;1243;1287
3114;04.01.2019;893;1264;3553;1240
3115;05.01.2019;2496;939;4443;1768
3116;06.01.2019;4875;1090;5158;1477
3117;07.01.2019;6313;2269;2375;1472
3118;08.01.2019;455;3179;1594;938
3119;09.01.2019;3050;2494;830;313
3120;10.01.2019;6158;3060;3674;1722
3121;11.01.2019;1402;831;1979;1242
3122;12.01.2019;7722;884;2307;1506
3123;13.01.2019;6853;1162;349;601
3124;14.01.2019;3333;3368;5154;818
3125;15.01.2019;7483;1578;3247;502
3126;16.01.2019;2998;3277;4393;1629
3127;17.01.2019;5835;3147;1128;1471
3128;18.01.2019;6222;2782;1901;540
3129;19.01.2019;4085;1612;1595;1338
3130;20.01.2019;2464;1084;1934;512
3131;21.01.2019;5027;2903;3780;840
3132;22.01.2019;2973;3253;3122;304
3133;23.01.2019;2018;3385;533;410
3134;24.01.2019;4523;2920;5523;931
3135;25.01.2019;6081;2381;1455;1079
3136;26.01.2019;5269;865;1742;489
3137;27.01.2019;2118;2435;1148;613
3138;28.01.2019;3517;2174;2616;1978
3139;29.01.2019;1059;3708;5665;1585
3140;30.01.2019;2180;2494;1070;1838
3141;31.01.2019;5835;1870;4416;682
3142;01.02.2019;5119;1871;2037;431
3143;02.02.2019;3892;979;1086;624
3144;03.02.2019;593;3179;1165;927
3145;04.02.2019;2090;488;802;1514
3146;05.02.2019;4140;2106;5060;1454
3147;06.02.2019;5353;3372;5759;419
3148;07.02.2019;3873;2873;3182;817
3149;08.02.2019;2005;263;4269;1973
3150;09.02.2019;5889;2852;4628;686
3151;10.02.2019;825;1926;3587;782
3152;11.02.2019;7438;1268;5734;406
3153;12.02.2019;6393;1843;1984;1358
3154;13.02.2019;7576;3743;5097;1630
3155;14.02.2019;6843;1055;4979;353
3156;15.02.2019;4525;3234;5416;637
3157;16.02.2019;7046;2678;5906;1781
3158;17.02.2019;6564;3254;2775;882
3159;18.02.2019;4610;2570;5175;581
3160;19.02.2019;4981;1683;2308;1520
3161;20.02.2019;4368;1779;2596;1406
3162;21.02.2019;4352;739;2717;1561
3163;22.02.2019;546;550;5406;1996
3164;23.02.2019;6790;1391;2562;1929
3165;24.02.2019;7396;966;2724;1105
3166;25.02.2019;626;1737;4916;360
3167;26.02.2019;4608;1347;702;1228
3168;27.02.2019;1784;3761;4338;1276
3169;28.02.2019;6592;828;5025;1339
3170;01.03.2019;6676;2532;942;1910
3171;02.03.2019;2007;2656;1021;604
3172;03.03.2019;4176;591;4495;1897
3173;04.03.2019;3445;3518;4905;435
3174;05.03.2019;1453;3743;5770;1098
3175;06.03.2019;6807;845;5435;1491
3176;07.03.2019;7563;3242;3721;583
3177;08.03.2019;2619;817;5641;323
3178;09.03.2019;6642;2546;4595;1503
3179;10.03.2019;7264;3600;3717;1514
3180;11.03.2019;6366;3098;1999;707
3181;12.03.2019;1750;1090;3323;1634
3182;13.03.2019;2578;3964;1202;568
3183;14.03.2019;3783;381;2002;1383
3184;15.03.2019;5053;3634;1061;934
3185;16.03.2019;4903;3473;3496;478
3186;17.03.2019;2313;3022;4730;1926
3187;18.03.2019;5481;3648;3540;1829
3188;19.03.2019;4093;1639;1631;806
3189;20.03.2019;1065;2535;519;1796
3190;21.03.2019;2636;2268;4352;295
3191;22.03.2019;7849;986;4678;698
3192;23.03.2019;6737;2794;1898;1095
3193;24.03.2019;6883;3713;1358;1399
3194;25.03.2019;4192;2183;3189;1747
3195;26.03.2019;4662;821;2636;820
3196;27.03.2019;7480;3112;4723;1013
3197;28.03.2019;531;983;838;1961
3198;29.03.2019;2777;883;5610;566
3199;30.03.2019;3472;2983;3032;904
3200;31.03.2019;3857;2109;1553;268
3201;01.04.2019;6020;3294;5847;294
3202;02.04.2019;2296;1220;957;1015
3203;03.04.2019;3317;2754;3889;1297
3204;04.04.2019;6566;680;4340;808
3205;05.04.2019;6682;537;3510;1286
3206;06.04.2019;7475;3229;5488;1624
3207;07.04.2019;3539;3253;5044;948
3208;08.04.2019;7945;1312;5386;927
3209;09.04.2019;6341;3703;4162;539
3210;10.04.2019;7548;3509;2487;707
3211;11.04.2019;351;2158;5563;426
3212;12.04.2019;2513;413;2151;545
3213;13.04.2019;2665;3569;3341;1929
3214;14.04.2019;4530;2700;1573;862
3215;15.04.2019;5557;825;1313;1048
3216;16.04.2019;1176;2874;1114;1164
3217;17.04.2019;1584;3780;1827;1737
3218;18.04.2019;5741;3907;1305;731
3219;19.04.2019;7314;1974;440;1015
3220;20.04.2019;5288;2650;4967;860
3221;21.04.2019;6528;955;4293;878
3222;22.04.2019;7992;2357;4528;1320
3223;23.04.2019;2928;1503;3278;463
3224;24.04.2019;3424;883;254;1243
3225;25.04.2019;2600;2645;3437;633
3226;26.04.2019;5923;978;5570;1896
3227;27.04.2019;6383;3149;947;1973
3228;28.04.2019;1951;369;5591;1252
3229;29.04.2019;2344;3379;3037;1489
3230;30.04.2019;4006;1004;2546;1054
3231;01.05.2019;4426;2760;4875;861
3232;02.05.2019;5730;1936;4169;722
3233;03.05.2019;7729;3732;4364;1939
3234;04.05.2019;1609;2682;3943;542
3235;05.05.2019;5188;2347;5744;1351
3236;06.05.2019;788;3469;5886;1218
3237;07.05.2019;1003;1612;5562;1081
3238;08.05.2019;4297;1162;5939;1359
3239;09.05.2019;5726;475;815;1072
3240;10.05.2019;6113;2072;922;1984
3241;11.05.2019;3426;2837;2572;1260
3242;12.05.2019;3858;1415;4907;770
3243;13.05.2019;619;3987;3717;865
3244;14.05.2019;422;3804;5189;565
3245;15.05.2019;7097;2546;1414;833
3246;16.05.2019;6958;533;419;1251
3247;17.05.2019;1226;1862;2656;1203
3248;18.05.2019;5151;2068;1767;1343
3249;19.05.2019;1825;1188;4548;363
3250;20.05.2019;5848;693;299;1427
3251;21.05.2019;7848;1591;5489;1205
3252;22.05.2019;7740;2607;5643;668
3253;23.05.2019;3381;685;438;1208
3254;24.05.2019;1948;2067;498;361
3255;25.05.2019;2352;3061;3826;919
3256;26.05.2019;4913;3497;1064;896
3257;27.05.2019;3986;1718;389;1717
3258;28.05.2019;1915;2474;269;1322
3259;29.05.2019;4714;2907;4164;1290
3260;30.05.2019;1131;1112;3846;1427
3261;31.05.2019;4078;3771;5252;1377
3262;01.06.2019;2550;715;427;348
3263;02.06.2019;904;2419;3747;1343
3264;03.06.2019;4380;2774;4988;751
3265;04.06.2019;5195;2541;3902;1011
3266;05.06.2019;2746;2946;2071;1908
3267;06.06.2019;6290;3519;4623;1099
3268;07.06.2019;7668;3854;5382;531
3269;08.06.2019;1637;3016;5175;296
3270;09.06.2019;3013;1553;4007;1227
3271;10.06.2019;3619;489;274;1307
3272;11.06.2019;3689;1533;3475;1061
3273;12.06.2019;6477;1828;1147;867
3274;13.06.2019;5900;2830;1799;563
3275;14.06.2019;7580;3195;2521;1497
3276;15.06.2019;309;573;3811;666
3277;16.06.2019;6790;2467;2203;1328
3278;17.06.2019;534;747;2018;1516
3279;18.06.2019;662;3127;960;1649
3280;19.06.2019;5561;3088;2099;1902
3281;20.06.2019;370;1239;423;1492
3282;21.06.2019;1005;3805;3758;488
3283;22.06.2019;5310;2885;4124;1905
3284;23.06.2019;2957;3184;2202;1016
3285;24.06.2019;1136;706;1812;882
3286;25.06.2019;2905;1274;5255;1798
3287;26.06.2019;3622;1170;5385;1233
3288;27.06.2019;2261;852;1936;1972
3289;28.06.2019;1167;1536;1351;1216
3290;29.06.2019;2249;3504;5322;747
3291;30.06.2019;7848;1132;5723;1014
3292;01.07.2019;1637;3547;3917;681
3293;02.07.2019;5174;878;1747;496
3294;03.07.2019;6538;463;5383;901
3295;04.07.2019;4039;3163;4331;923
3296;05.07.2019;3714;2469;3836;349
3297;06.07.2019;5094;1013;5312;1540
3298;07.07.2019;3107;1965;2012;619
3299;08.07.2019;1954;1366;1466;1195
3300;09.07.2019;4300;2642;1692;1056
3301;10.07.2019;3446;2955;1646;1026
3302;11.07.2019;2046;3430;5124;1313
3303;12.07.2019;5887;3104;2345;290
3304;13.07.2019;7072;3705;2183;1609
3305;14.07.2019;7181;2037;2891;1648
3306;15.07.2019;3291;360;3546;633
3307;16.07.2019;3603;2121;3316;280
3308;17.07.2019;1686;1077;695;1603
3309;18.07.2019;3618;776;439;304
3310;19.07.2019;4891;356;2308;632
3311;20.07.2019;406;2920;2016;768
3312;21.07.2019;1250;304;1085;1065
3313;22.07.2019;1605;2271;2421;467
3314;23.07.2019;6697;3116;5842;880
3315;24.07.2019;4258;1290;683;654
3316;25.07.2019;6097;3341;3985;432
3317;26.07.2019;5447;3158;580;792
3318;27.07.2019;4997;1060;3840;1836
3319;28.07.2019;7085;3409;5874;1304
3320;29.07.2019;4750;679;5482;1910
3321;30.07.2019;7542;3949;4885;709
3322;31.07.2019;6192;996;352;1048
3323;01.08.2019;3807;2948;1428;725
3324;02.08.2019;6995;3017;2410;1067
3325;03.08.2019;1736;3048;4484;1903
3326;04.08.2019;1679;2330;2517;381
3327;05.08.2019;4821;1159;2227;687
3328;06.08.2019;7090;3269;2959;396
3329;07.08.2019;1097;1771;2032;1200
3330;08.08.2019;3384;2314;401;1580
3331;09.08.2019;6626;1147;337;1349
3332;10.08.2019;5574;1874;4278;1811
3333;11.08.2019;4480;3505;2428;1386
3334;12.08.2019;2403;1639;3777;1309
3335;13.08.2019;1532;2576;1994;815
3336;14.08.2019;1301;3444;1374;1190
3337;15.08.2019;3144;1410;2185;1156
3338;16.08.2019;7580;267;3366;1603
3339;17.08.2019;5687;1122;4355;299
3340;18.08.2019;4705;1509;3513;1172
3341;19.08.2019;4807;1131;1653;962
3342;20.08.2019;5156;1162;1976;900
3343;21.08.2019;1701;1843;3638;380
3344;22.08.2019;751;3875;1185;1952
3345;23.08.2019;3787;866;2900;932
3346;24.08.2019;701;1949;5633;1306
